danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms
0.683,0.438,-12.433,0.0264,0.12,0.269,0.568,132.951,280267.0
0.474,0.8540000000000001,-13.482,0.911,0.667,0.873,0.341,129.599,84053.0
0.5489999999999999,0.482,-10.118,0.114,0.0143,0.284,0.5529999999999999,164.604,210000.0
0.648,0.527,-8.862,0.0515,0.405,0.0978,0.515,93.93,275053.0
0.66,0.659,-7.347,0.0385,0.167,0.181,0.354,144.031,251280.0
0.818,0.883,-4.547,0.0695,0.0202,0.243,0.405,93.67,250173.0
0.556,0.447,-8.52,0.0443,0.36,0.237,0.192,140.02,244973.0
0.752,0.551,-6.573,0.575,0.015,0.379,0.779,91.164,122453.0
0.548,0.775,-3.285,0.0306,0.0936,0.0721,0.311,94.998,274267.0
0.698,0.565,-12.587,0.0853,0.266,0.584,0.21,119.996,210000.0
0.621,0.604,-8.412,0.0313,0.684,0.1,0.7559999999999999,127.2,263373.0
0.891,0.714,-6.055,0.14,0.202,0.0521,0.818,100.972,267267.0
0.699,0.862,-5.531,0.29,0.0304,0.0884,0.885,92.861,281240.0
0.645,0.582,-5.325,0.0451,0.0453,0.131,0.359,140.028,254840.0
0.541,0.6509999999999999,-7.051,0.106,0.0994,0.068,0.917,189.929,231707.0
0.633,0.705,-5.574,0.271,0.00758,0.16,0.608,175.118,181627.0
0.521,0.336,-17.21,0.0324,0.48,0.343,0.333,107.141,391360.0
0.414,0.6779999999999999,-5.214,0.0372,0.279,0.664,0.406,160.004,276440.0
0.29,0.919,-3.858,0.061,0.117,0.106,0.745,197.669,180453.0
0.612,0.579,-6.417,0.0553,0.285,0.0556,0.716,86.31,284667.0
0.94,0.624,-4.254,0.0582,0.00952,0.0555,0.352,131.012,209253.0
0.72,0.808,-5.627,0.0379,0.00793,0.0634,0.869,126.041,307154.0
0.538,0.773,-4.659,0.0281,0.0268,0.0829,0.611,94.053,207333.0
0.951,0.522,-8.512,0.319,0.0204,0.319,0.5670000000000001,105.984,189320.0
0.737,0.866,-5.605,0.0389,0.012,0.0844,0.931,128.756,243667.0
0.809,0.691,-6.573,0.079,0.103,0.284,0.758,95.008,202933.0
0.466,0.759,-4.978,0.199,0.0521,0.0587,0.328,160.033,264373.0
0.529,0.811,-5.62,0.0511,0.0317,0.311,0.454,102.703,223573.0
0.648,0.667,-8.986,0.0311,0.0534,0.0908,0.669,109.609,209067.0
0.731,0.927,-5.663,0.0408,0.015,0.103,0.669,143.987,249920.0
0.427,0.767,-5.783,0.143,0.0788,0.095,0.651,76.711,209840.0
0.445,0.555,-4.865,0.0297,0.617,0.777,0.237,130.372,178227.0
0.762,0.486,-5.295,0.0284,0.0144,0.0462,0.3,120.102,238307.0
0.483,0.907,-3.166,0.045,0.000822,0.117,0.352,130.984,238701.0
0.633,0.82,-5.2120000000000015,0.0445,0.0202,0.0741,0.6859999999999999,133.02100000000002,239752.0
0.859,0.622,-8.196,0.0445,0.0661,0.0394,0.433,134.007,243533.0
0.279,0.479,-14.515999999999998,0.0604,0.91,0.93,0.551,132.868,118653.0
0.419,0.122,-22.362,0.0393,0.992,0.102,0.446,162.632,162600.0
0.84,0.571,-7.421,0.0797,0.16,0.406,0.617,116.59,188493.0
0.6459999999999999,0.329,-11.734000000000002,0.952,0.866,0.128,0.498,85.229,142700.0
0.512,0.76,-2.507,0.0311,0.292,0.189,0.584,167.884,241640.0
0.662,0.785,-5.299,0.186,0.166,0.0784,0.602,89.882,219000.0
0.482,0.998,-7.106,0.229,0.0007509999999999,0.0836,0.267,160.102,480387.0
0.747,0.654,-6.44,0.318,0.5429999999999999,0.101,0.4970000000000001,180.074,213306.0
0.7979999999999999,0.297,-15.692,0.0549,0.31,0.0594,0.947,121.665,173653.0
0.487,0.133,-17.712,0.032,0.957,0.129,0.478,95.499,186853.0
0.584,0.524,-6.001,0.0287,0.335,0.11,0.389,143.863,219000.0
0.401,0.9,-6.474,0.0415,2.32e-06,0.0369,0.521,97.99,235933.0
0.25,0.136,-12.162,0.037,0.673,0.107,0.0981,118.086,292333.0
0.845,0.659,-6.747000000000001,0.142,0.0559,0.145,0.621,104.953,236160.0
0.722,0.261,-19.229,0.965,0.564,0.431,0.416,86.662,297794.0
0.888,0.777,-6.262,0.0505,0.0961,0.0514,0.876,118.998,241520.0
0.571,0.9,-4.975,0.0499,0.0715,0.118,0.794,120.026,270973.0
0.612,0.8140000000000001,-5.5470000000000015,0.0578,0.00804,0.152,0.899,156.047,199000.0
0.676,0.738,-6.693,0.0262,0.0497,0.0784,0.697,101.944,216693.0
0.438,0.922,-3.399,0.118,0.0221,0.256,0.644,129.577,189480.0
0.705,0.545,-12.358,0.931,0.446,0.181,0.7609999999999999,126.482,201960.0
0.6890000000000001,0.906,-4.574,0.0783,0.217,0.0952,0.938,124.077,200156.0
0.656,0.83,-4.142,0.302,0.402,0.101,0.765,83.867,185676.0
0.717,0.587,-7.296,0.0339,0.0192,0.0523,0.544,129.954,216520.0
0.752,0.63,-8.537,0.0371,0.494,0.1,0.727,126.013,303480.0
0.474,0.5670000000000001,-8.281,0.0254,0.141,0.118,0.412,140.08,257667.0
0.768,0.7,-8.021,0.305,0.00185,0.0901,0.659,79.996,302106.0
0.5429999999999999,0.905,-6.394,0.0658,0.00178,0.197,0.453,155.583,291400.0
0.713,0.734,-4.894,0.325,0.549,0.0687,0.891,172.871,248200.0
0.53,0.563,-10.407,0.0348,0.217,0.113,0.64,170.292,231093.0
0.476,0.407,-9.239,0.0368,0.247,0.144,0.226,178.258,242467.0
0.659,0.857,-5.85,0.0437,0.0045,0.335,0.798,106.965,201960.0
0.738,0.398,-19.057,0.934,0.696,0.264,0.764,112.561,129700.0
0.603,0.927,-3.1910000000000003,0.158,8.41e-05,0.257,0.728,164.02200000000005,220880.0
0.314,0.114,-23.817,0.0435,0.926,0.252,0.485,139.9,331333.0
0.64,0.781,-3.155,0.0398,0.578,0.272,0.646,91.02,215600.0
0.452,0.655,-4.22,0.0259,0.0794,0.0849,0.368,172.012,236160.0
0.539,0.98,-8.18,0.0469,0.169,0.084,0.522,136.087,225373.0
0.489,0.72,-7.475,0.27,0.00277,0.204,0.6459999999999999,172.69799999999995,133535.0
0.589,0.695,-5.693,0.14,0.00189,0.138,0.33,158.186,206681.0
0.7490000000000001,0.593,-8.496,0.325,0.031,0.06,0.856,95.052,194320.0
0.927,0.838,-2.741,0.227,0.00793,0.488,0.69,93.031,211400.0
0.71,0.846,-5.492999999999999,0.226,0.012,0.3720000000000001,0.493,93.99,179253.0
0.0624,0.218,-12.529000000000002,0.0416,0.464,0.125,0.0298,62.838,177867.0
0.8590000000000001,0.701,-6.815,0.157,0.00143,0.0487,0.474,132.023,233442.0
0.8,0.721,-8.935,0.103,0.18,0.194,0.684,123.293,245827.0
0.468,0.404,-7.25,0.0286,0.689,0.177,0.148,138.115,240173.0
0.614,0.8909999999999999,-5.832000000000002,0.0955,0.101,0.131,0.868,100.802,285827.0
0.572,0.985,-6.43,0.111,0.0131,0.335,0.254,142.039,219707.0
0.734,0.668,-3.935,0.0349,0.0526,0.0925,0.651,99.971,238840.0
0.58,0.906,-6.976,0.0405,0.00119,0.0933,0.476,137.97,271813.0
0.463,0.506,-17.899,0.106,0.9,0.205,0.0946,200.038,309200.0
0.5479999999999999,0.902,-9.022,0.0623,0.0132,0.331,0.898,92.886,130480.0
0.848,0.4970000000000001,-5.358,0.0532,0.489,0.0626,0.89,90.841,242867.0
0.296,0.853,-4.121,0.106,0.474,0.108,0.169,190.062,242973.0
0.438,0.5489999999999999,-5.513999999999999,0.0394,0.755,0.216,0.623,97.18,86267.0
0.733,0.933,-4.583,0.105,0.0576,0.0615,0.696,132.99200000000002,354253.0
0.526,0.76,-6.218,0.0395,0.0264,0.098,0.473,95.026,245587.0
0.667,0.627,-10.488,0.0654,0.0972,0.111,0.784,186.081,232560.0
0.629,0.517,-11.147,0.378,0.976,0.0992,0.951,89.65299999999998,181760.0
0.583,0.637,-6.464,0.0459,0.00722,0.177,0.315,80.004,340613.0
0.8490000000000001,0.603,-8.652000000000001,0.42,0.256,0.153,0.524,79.984,252493.0
0.445,0.545,-7.3439999999999985,0.0333,0.321,0.21,0.27,129.898,598843.0
0.558,0.604,-7.892,0.0529,0.0181,0.503,0.323,120.159,261227.0
0.7020000000000001,0.53,-9.05,0.393,0.163,0.124,0.7120000000000001,82.51799999999999,60907.0
0.8170000000000001,0.8640000000000001,-4.3210000000000015,0.304,0.0822,0.163,0.348,105.091,204396.0
0.506,0.569,-9.386,0.0388,0.295,0.115,0.38,140.261,289147.0
0.676,0.662,-6.438,0.0442,0.107,0.122,0.464,127.997,245027.0
0.727,0.913,-5.571,0.306,0.283,0.527,0.618,90.985,259933.0
0.808,0.584,-4.469,0.034,0.0162,0.0848,0.798,111.966,255573.0
0.556,0.467,-10.221,0.044,0.917,0.148,0.526,136.049,369960.0
0.44,0.518,-14.084,0.8540000000000001,0.7609999999999999,0.187,0.283,74.587,87627.0
0.524,0.902,-10.56,0.924,0.581,0.923,0.159,64.528,78040.0
0.413,0.807,-3.499,0.318,0.0536,0.631,0.438,149.33,296147.0
0.655,0.747,-4.41,0.0333,0.0369,0.0449,0.613,118.054,239400.0
0.3,0.877,-5.238,0.13,0.0224,0.959,0.721,73.945,365333.0
0.517,0.716,-6.582000000000002,0.0509,0.611,0.11,0.594,122.952,337360.0
0.629,0.871,-8.756,0.0514,0.0066599999999999,0.114,0.669,136.019,370613.0
0.623,0.613,-10.099,0.0698,0.231,0.12,0.918,144.334,133813.0
0.64,0.884,-2.609,0.0428,0.0226,0.187,0.573,124.968,244000.0
0.737,0.865,-7.187,0.102,0.0554,0.041,0.933,100.033,195657.0
0.287,0.637,-12.081,0.141,0.604,0.204,0.117,128.033,1162505.0
0.584,0.622,-8.302999999999999,0.0843,0.00257,0.354,0.321,152.007,308627.0
0.8,0.867,-4.001,0.133,0.165,0.114,0.926,90.53,264733.0
0.316,0.514,-7.048,0.0271,0.178,0.194,0.242,185.882,243947.0
0.495,0.892,-5.296,0.369,0.071,0.424,0.44,175.78,238720.0
0.4970000000000001,0.904,-4.28,0.31,0.053,0.165,0.79,184.041,261747.0
0.548,0.444,-8.734,0.0293,0.0376,0.179,0.243,173.834,310760.0
0.606,0.885,-4.377,0.0336,0.00825,0.0634,0.855,102.992,296347.0
0.588,0.587,-6.89,0.0302,0.599,0.162,0.381,147.897,203200.0
0.713,0.887,-4.564,0.0322,0.0387,0.273,0.88,112.016,170813.0
0.531,0.891,-2.539,0.0431,0.0823,0.161,0.926,170.973,174933.0
0.532,0.467,-5.9910000000000005,0.0256,0.5820000000000001,0.0861,0.142,142.033,265781.0
0.66,0.884,-4.032,0.444,0.691,0.107,0.627,95.817,306213.0
0.447,0.601,-9.232,0.0278,0.0276,0.2,0.38,92.463,167347.0
0.568,0.6579999999999999,-9.284,0.0494,0.986,0.19,0.963,190.082,170933.0
0.647,0.205,-17.882,0.962,0.602,0.192,0.349,159.619,484440.0
0.716,0.221,-20.389,0.952,0.753,0.568,0.477,127.564,296943.0
0.49,0.769,-9.923,0.0288,1.29e-06,0.26,0.434,139.994,233856.0
0.655,0.553,-6.854,0.0891,0.0636,0.126,0.531,70.033,224667.0
0.715,0.701,-3.442,0.12,0.0549,0.0636,0.8109999999999999,74.991,261040.0
0.421,0.357,-20.554,0.415,0.0522,0.376,0.535,82.321,90173.0
0.551,0.919,-3.895,0.0529,0.133,0.0637,0.432,125.025,216627.0
0.775,0.6709999999999999,-5.792999999999998,0.0332,0.0355,0.152,0.805,119.986,264827.0
0.705,0.555,-12.601,0.8859999999999999,0.623,0.366,0.7929999999999999,99.19,85213.0
0.7829999999999999,0.305,-9.519,0.855,0.266,0.226,0.5660000000000001,104.963,122595.0
0.747,0.82,-5.319,0.035,0.0433,0.779,0.8440000000000001,109.996,263971.0
0.737,0.421,-10.411,0.909,0.6890000000000001,0.2,0.8240000000000001,112.949,144480.0
0.7559999999999999,0.3670000000000001,-12.323,0.946,0.376,0.636,0.688,103.939,61014.0
0.865,0.69,-7.448,0.0444,0.289,0.225,0.868,121.983,188867.0
0.377,0.974,-2.877,0.0966,0.00053,0.0776,0.562,157.489,199000.0
0.638,0.853,-2.312,0.127,0.163,0.0428,0.834,92.657,270973.0
0.955,0.768,-5.54,0.181,0.0134,0.308,0.741,125.04,194293.0
0.6509999999999999,0.698,-5.999,0.0286,0.224,0.246,0.7879999999999999,96.521,134467.0
0.52,0.768,-3.489,0.359,0.0193,0.104,0.398,79.178,296880.0
0.614,0.394,-18.713,0.96,0.743,0.596,0.4370000000000001,171.886,93867.0
0.406,0.632,-5.115,0.0344,0.236,0.18,0.109,149.258,249440.0
0.818,0.6459999999999999,-4.232,0.239,0.0527,0.111,0.603,106.068,203707.0
0.6679999999999999,0.615,-8.125,0.272,0.148,0.0958,0.5539999999999999,83.96700000000001,252120.0
0.544,0.867,-5.527,0.0517,2.63e-05,0.266,0.726,93.925,228480.0
0.206,0.123,-11.921,0.0374,0.91,0.141,0.184,84.27,272293.0
0.566,0.713,-4.25,0.0417,0.645,0.114,0.807,169.864,238147.0
0.685,0.451,-15.972,0.877,0.41,0.8170000000000001,0.47,95.656,95933.0
0.81,0.784,-4.558,0.0672,0.181,0.0882,0.792,91.024,241533.0
0.332,0.468,-12.02,0.0722,0.0518,0.177,0.236,143.904,332813.0
0.626,0.886,-4.787,0.034,0.0668,0.118,0.782,132.905,173333.0
0.495,0.819,-5.656,0.0444,0.0479,0.177,0.318,100.213,202013.0
0.762,0.714,-4.999,0.211,0.0182,0.353,0.696,125.28,303667.0
0.304,0.997,-2.624,0.1639999999999999,2.87e-05,0.503,0.104,144.05200000000005,243147.0
0.728,0.846,-6.102,0.407,0.102,0.233,0.702,145.813,290760.0
0.739,0.511,-7.844,0.0362,0.167,0.133,0.542,96.038,215360.0
0.831,0.547,-10.882,0.0572,0.862,0.0992,0.863,102.874,167013.0
0.58,0.817,-5.009,0.214,0.00163,0.118,0.238,89.008,327667.0
0.814,0.899,-5.958,0.0637,0.00727,0.0979,0.545,119.011,242013.0
0.8320000000000001,0.387,-10.05,0.0908,0.368,0.0734,0.981,132.755,151333.0
0.64,0.69,-9.718,0.0528,0.0077,0.0841,0.0465,124.996,515760.0
0.413,0.836,-5.593,0.0371,0.0316,0.293,0.503,140.515,227080.0
0.456,0.469,-7.688,0.0311,0.101,0.317,0.272,78.513,231440.0
0.778,0.79,-7.187,0.116,0.123,0.122,0.174,79.996,246427.0
0.586,0.0765,-27.671,0.561,0.828,0.5379999999999999,0.575,106.897,68093.0
0.204,0.0737,-23.096,0.0402,0.976,0.0788,0.116,80.374,690000.0
0.631,0.913,-8.946,0.0685,0.223,0.127,0.54,150.07,89507.0
0.635,0.324,-10.012,0.948,0.764,0.189,0.423,164.639,219815.0
0.648,0.759,-4.315,0.306,0.0142,0.648,0.518,85.996,324307.0
0.775,0.731,-5.446,0.134,0.189,0.129,0.821,131.105,256427.0
0.513,0.826,-3.651,0.132,0.106,0.0675,0.889,76.91,265027.0
0.473,0.903,-6.123,0.0678,0.0145,0.195,0.452,161.956,183120.0
0.736,0.802,-8.527,0.0663,0.00149,0.14,0.871,119.854,225973.0
0.7070000000000001,0.395,-19.076,0.958,0.291,0.243,0.667,128.817,120600.0
0.524,0.852,-7.814,0.0261,0.00155,0.0921,0.434,104.006,190787.0
0.868,0.92,-4.17,0.055,0.39,0.155,0.694,119.994,213613.0
0.685,0.8,-6.564,0.298,0.0847,0.092,0.483,120.226,236080.0
0.425,0.554,-4.145,0.0298,0.134,0.0963,0.288,83.917,237297.0
0.549,0.651,-8.122,0.0265,0.0638,0.0823,0.444,80.934,243960.0
0.49,0.817,-5.405,0.0355,0.455,0.0885,0.808,168.115,230373.0
0.493,0.735,-6.012,0.0432,0.0771,0.107,0.626,164.059,221425.0
0.637,0.8240000000000001,-3.786,0.0365,0.0439,0.652,0.7929999999999999,132.884,241450.0
0.7559999999999999,0.627,-6.237,0.0694,0.315,0.133,0.433,104.981,231467.0
0.858,0.76,-3.087,0.0333,0.0725,0.634,0.843,100.018,219240.0
0.949,0.661,-4.244,0.0572,0.0302,0.0454,0.76,104.504,284200.0
0.708,0.854,-5.724,0.0322,0.000682,0.278,0.914,100.005,263227.0
0.74,0.611,-8.183,0.0405,0.208,0.0944,0.932,135.63,337080.0
0.68,0.867,-4.084,0.289,0.216,0.0441,0.813,82.132,297440.0
0.777,0.673,-3.953,0.0351,0.0162,0.0869,0.821,115.133,242253.0
0.407,0.447,-16.455,0.523,0.7390000000000001,0.177,0.345,175.69099999999997,56613.0
0.718,0.691,-6.44,0.0387,0.0159,0.0627,0.552,100.008,213107.0
0.826,0.6579999999999999,-6.386,0.207,0.0182,0.653,0.863,100.009,218400.0
0.555,0.924,-4.93,0.0604,0.0159,0.075,0.865,87.606,280000.0
0.804,0.836,-6.635,0.089,0.32,0.213,0.85,120.046,223773.0
0.684,0.455,-8.216,0.0307,0.215,0.263,0.487,97.956,216893.0
0.777,0.588,-8.651,0.373,0.414,0.146,0.54,88.915,257653.0
0.748,0.786,-7.788,0.0641,0.328,0.34,0.917,104.833,172373.0
0.691,0.667,-6.496,0.0769,0.00632,0.0816,0.611,84.008,260067.0
0.703,0.966,-9.494,0.0636,0.00429,0.342,0.622,134.922,281658.0
0.157,0.205,-19.022,0.0506,0.835,0.305,0.0474,132.679,190040.0
0.66,0.548,-7.127,0.215,0.364,0.108,0.436,86.947,222000.0
0.466,0.721,-5.45,0.0358,0.285,0.148,0.425,76.988,228453.0
0.747,0.394,-15.954,0.132,0.268,0.108,0.501,104.959,349597.0
0.401,0.8270000000000001,-6.509,0.0394,0.00384,0.117,0.416,180.015,291733.0
0.626,0.498,-13.361,0.764,0.614,0.141,0.5870000000000001,95.341,86867.0
0.679,0.528,-7.901,0.0267,0.0754,0.12,0.274,99.035,199733.0
0.436,0.922,-6.257999999999999,0.105,0.0324,0.64,0.6509999999999999,174.63299999999995,439693.0
0.6679999999999999,0.913,-7.981,0.0468,0.0161,0.0617,0.735,126.994,243043.0
0.687,0.586,-5.991,0.0254,0.0338,0.132,0.732,106.754,172293.0
0.722,0.81,-7.463,0.0336,0.119,0.377,0.561,123.272,183200.0
0.691,0.873,-3.519,0.151,0.125,0.0913,0.538,99.997,243400.0
0.649,0.51,-8.329,0.0432,0.098,0.3,0.557,75.039,225293.0
0.15,0.91,-4.42,0.107,0.00177,0.6679999999999999,0.102,75.494,237865.0
0.266,0.0971,-20.439,0.0381,0.967,0.339,0.0696,132.953,864061.0
0.794,0.731,-11.15,0.149,0.00459,0.0487,0.449,128.023,459375.0
0.643,0.368,-8.379,0.033,0.0237,0.157,0.414,125.95,268516.0
0.32,0.305,-11.303,0.0466,0.873,0.43,0.341,95.588,83000.0
0.745,0.451,-6.314,0.112,0.212,0.0975,0.481,143.908,246178.0
0.5589999999999999,0.373,-11.694,0.381,0.606,0.266,0.453,87.897,99733.0
0.58,0.625,-6.102,0.029,0.0078599999999999,0.242,0.713,145.976,236013.0
0.502,0.754,-8.565,0.0436,0.0017399999999999,0.157,0.595,133.34,203160.0
0.687,0.71,-5.84,0.0522,0.0283,0.0689,0.886,79.235,216880.0
0.502,0.736,-4.722,0.0299,0.0101,0.106,0.153,129.94799999999998,212800.0
0.736,0.705,-6.231,0.24,0.0579,0.321,0.557,86.404,238840.0
0.729,0.881,-5.024,0.0283,0.0231,0.0872,0.963,118.58,182267.0
0.348,0.84,-8.037,0.0533,0.00502,0.152,0.258,122.118,382693.0
0.7290000000000001,0.871,-5.005,0.0354,0.0161,0.334,0.7020000000000001,122.032,228480.0
0.471,0.875,-3.499,0.087,0.000652,0.239,0.759,177.98,197507.0
0.62,0.746,-6.006,0.0552,0.424,0.0684,0.191,138.454,238067.0
0.737,0.893,-4.0360000000000005,0.0367,0.0176,0.362,0.81,125.023,182099.0
0.518,0.797,-5.153,0.0309,0.000696,0.107,0.293,132.915,238173.0
0.5670000000000001,0.249,-16.043,0.077,0.624,0.0728,0.304,182.451,154187.0
0.93,0.546,-10.094,0.0503,0.0876,0.5670000000000001,0.688,101.957,201973.0
0.399,0.252,-17.083,0.0377,0.527,0.126,0.173,136.018,260693.0
0.861,0.755,-5.468999999999999,0.384,0.0414,0.0892,0.8079999999999999,152.024,311000.0
0.638,0.504,-5.641,0.0242,0.132,0.0628,0.504,139.99,274667.0
0.504,0.429,-12.735,0.232,0.0145,0.628,0.33,83.711,274000.0
0.578,0.471,-7.27,0.0289,0.368,0.159,0.532,133.061,196707.0
0.73,0.916,-6.201,0.0375,0.104,0.12,0.898,117.962,180800.0
0.688,0.716,-4.001,0.0297,0.131,0.134,0.352,96.043,247600.0
0.523,0.326,-18.95,0.873,0.5820000000000001,0.601,0.48,83.833,305027.0
0.649,0.718,-4.984,0.0594,0.00676,0.174,0.477,79.993,249293.0
0.836,0.906,-2.902,0.279,0.000426,0.227,0.718,165.091,272347.0
0.594,0.573,-7.789,0.109,0.397,0.724,0.45,88.841,199947.0
0.764,0.846,-3.962,0.0552,0.103,0.119,0.226,128.009,233250.0
0.446,0.947,-6.594,0.052,0.302,0.0979,0.88,176.798,241680.0
0.478,0.736,-7.124,0.0367,0.02,0.118,0.564,144.705,229827.0
0.634,0.827,-3.687,0.0393,0.00104,0.326,0.739,83.994,184573.0
0.6729999999999999,0.8690000000000001,-5.154,0.0648,0.201,0.148,0.8340000000000001,106.192,274653.0
0.722,0.329,-11.617,0.108,0.088,0.081,0.166,99.991,230713.0
0.509,0.75,-7.273,0.037,0.6920000000000001,0.7979999999999999,0.816,93.948,248173.0
0.822,0.905,-4.032,0.241,0.123,0.0496,0.674,128.014,209533.0
0.515,0.901,-3.063,0.0384,0.0437,0.0585,0.289,118.378,239853.0
0.6409999999999999,0.916,-6.1370000000000005,0.0677,0.00446,0.109,0.5489999999999999,87.751,230440.0
0.553,0.837,-5.608,0.0452,0.00941,0.372,0.432,140.495,208280.0
0.533,0.665,-5.632,0.0317,0.0813,0.332,0.212,80.975,223200.0
0.752,0.308,-17.715,0.949,0.67,0.49,0.537,110.371,85812.0
0.569,0.385,-9.919,0.0499,0.342,0.0876,0.339,99.739,304667.0
0.495,0.536,-7.584,0.0454,0.263,0.146,0.419,118.782,412227.0
0.719,0.546,-10.239,0.032,0.243,0.181,0.669,117.925,209667.0
0.606,0.844,-5.497,0.0552,0.11,0.14,0.585,118.966,210827.0
0.655,0.488,-9.17,0.22,0.0825,0.221,0.791,91.025,244827.0
0.416,0.967,-2.289,0.109,0.000367,0.0632,0.431,171.032,192787.0
0.5920000000000001,0.963,-6.127000000000002,0.142,0.00111,0.302,0.615,142.015,189183.0
0.882,0.8340000000000001,-6.339,0.235,0.0585,0.0336,0.6729999999999999,99.538,214760.0
0.76,0.565,-9.737,0.0489,0.239,0.102,0.758,126.016,408840.0
0.371,0.981,-4.712,0.0916,0.000302,0.976,0.356,151.92700000000005,203253.0
0.639,0.388,-10.216,0.0327,0.289,0.173,0.107,118.426,243347.0
0.562,0.7070000000000001,-21.84800000000001,0.954,0.547,0.391,0.13,70.215,83027.0
0.7170000000000001,0.802,-7.171,0.061,0.0464,0.0785,0.866,119.99,177467.0
0.43,0.203,-10.425,0.0369,0.863,0.106,0.105,119.884,210333.0
0.677,0.92,-5.013,0.0304,0.0262,0.173,0.711,95.006,231373.0
0.662,0.748,-3.041,0.268,0.688,0.0841,0.535,82.331,239027.0
0.66,0.183,-15.238,0.068,0.994,0.119,0.218,78.936,177066.0
0.935,0.608,-7.236,0.085,0.00155,0.342,0.0664,101.992,265440.0
0.733,0.521,-3.657,0.0457,0.107,0.0692,0.525,112.913,294693.0
0.5479999999999999,0.588,-9.531,0.8759999999999999,0.705,0.632,0.545,89.95200000000001,233230.0
0.578,0.86,-6.011,0.0366,0.00582,0.246,0.512,108.051,216293.0
0.544,0.947,-4.291,0.463,0.226,0.099,0.625,159.847,264187.0
0.788,0.594,-4.864,0.336,0.0249,0.0534,0.691,83.84,228907.0
0.537,0.984,-4.914,0.0377,0.00231,0.287,0.348,141.958,183850.0
0.584,0.894,-1.605,0.429,0.176,0.169,0.786,94.383,217840.0
0.672,0.731,-8.791,0.0282,0.228,0.0661,0.913,134.376,221760.0
0.685,0.271,-12.609000000000002,0.529,0.39,0.171,0.0515,138.452,72027.0
0.365,0.0891,-27.437,0.051,0.99,0.109,0.413,119.91,368133.0
0.723,0.922,-5.405,0.049,0.0146,0.149,0.774,140.024,225000.0
0.606,0.804,-4.386,0.0416,0.153,0.117,0.653,140.496,229760.0
0.61,0.497,-9.88,0.0279,0.32,0.0884,0.739,85.031,250360.0
0.6729999999999999,0.8,-9.444,0.0571,0.0055299999999999,0.101,0.7140000000000001,129.977,263227.0
0.917,0.4,-11.279000000000002,0.353,0.573,0.112,0.723,124.002,264200.0
0.834,0.687,-6.473,0.105,0.0885,0.144,0.491,99.752,216653.0
0.631,0.949,-2.671,0.0591,0.03,0.0889,0.969,164.141,201307.0
0.848,0.854,-3.305,0.0845,0.47,0.106,0.876,120.024,298773.0
0.665,0.578,-10.404000000000002,0.0604,0.359,0.0736,0.286,94.602,293147.0
0.57,0.664,-4.718,0.0322,0.00836,0.0719,0.487,162.084,213520.0
0.706,0.934,-5.819,0.368,0.0955,0.121,0.799,145.88,213714.0
0.649,0.647,-7.695,0.0452,0.0039,0.0686,0.405,125.02,337733.0
0.877,0.885,-4.966,0.17,0.007,0.557,0.517,102.507,196653.0
0.481,0.94,-5.204,0.066,0.000891,0.0939,0.66,96.493,189333.0
0.296,0.0726,-17.801,0.0579,0.987,0.152,0.0876,175.324,165520.0
0.76,0.442,-8.552,0.0337,0.73,0.1639999999999999,0.764,116.015,288400.0
0.619,0.598,-7.507999999999999,0.94,0.6709999999999999,0.45,0.682,175.47099999999998,101253.0
0.789,0.831,-4.269,0.0568,0.0226,0.0458,0.907,97.317,226867.0
0.406,0.6,-4.157,0.0298,0.132,0.15,0.205,149.987,238640.0
0.795,0.8540000000000001,-5.649,0.231,0.0809,0.335,0.635,94.02,238994.0
0.786,0.842,-5.115,0.0707,0.00305,0.473,0.685,97.577,221227.0
0.588,0.389,-10.624,0.0263,0.428,0.11,0.509,110.05,298987.0
0.565,0.7829999999999999,-2.3480000000000003,0.256,0.0138,0.434,0.8320000000000001,196.565,182893.0
0.3720000000000001,0.675,-9.119,0.0587,0.0176,0.39,0.946,146.627,39559.0
0.221,0.0369,-24.149,0.0433,0.871,0.127,0.046,128.938,327866.0
0.234,0.0315,-23.426,0.0459,0.956,0.111,0.211,74.243,429267.0
0.4970000000000001,0.937,-5.183,0.0364,0.0184,0.237,0.419,120.01,313600.0
0.775,0.897,-8.327,0.106,0.0234,0.536,0.719,127.004,230507.0
0.497,0.468,-8.182,0.0286,0.0817,0.112,0.285,133.789,257693.0
0.725,0.431,-5.988,0.0707,0.00113,0.14,0.199,174.083,250027.0
0.617,0.717,-7.858,0.153,0.00564,0.408,0.49,103.992,311867.0
0.986,0.597,-6.809,0.308,0.145,0.197,0.761,115.004,229669.0
0.594,0.38,-7.813,0.0329,0.5429999999999999,0.0943,0.345,82.39,245000.0
0.48,0.302,-16.686,0.521,0.989,0.347,0.348,115.128,110440.0
0.649,0.302,-10.69,0.0339,0.992,0.0788,0.93,139.032,124322.0
0.539,0.672,-4.972,0.195,0.0626,0.388,0.384,174.148,191813.0
0.635,0.6,-7.233,0.0229,0.59,0.254,0.516,97.985,178773.0
0.474,0.924,-3.923,0.062,0.112,0.229,0.774,179.746,201693.0
0.56,0.211,-17.609,0.0375,0.3720000000000001,0.0816,0.262,132.137,65341.0
0.6729999999999999,0.83,-3.76,0.33,0.0458,0.0806,0.792,191.903,269120.0
