danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms
0.53,0.753,-5.551,0.0346,0.365,0.269,0.38,123.979,234840.0
0.6940000000000001,0.452,-12.675999999999998,0.951,0.589,0.144,0.69,87.292,93004.0
0.47,0.7929999999999999,-4.627,0.505,0.0965,0.528,0.363,84.09,244741.0
0.821,0.434,-9.194,0.118,0.434,0.128,0.241,120.012,187173.0
0.7390000000000001,0.915,-6.018,0.0466,0.0154,0.196,0.309,123.029,179512.0
0.601,0.941,-3.622,0.0852,0.0188,0.526,0.702,111.041,173693.0
0.623,0.7909999999999999,-4.413,0.0381,0.412,0.132,0.867,97.086,262920.0
0.773,0.8909999999999999,-4.796,0.144,0.0398,0.178,0.745,99.987,264000.0
0.503,0.822,-4.941,0.0506,0.0681,0.145,0.714,164.013,223707.0
0.748,0.741,-3.103,0.0531,0.00419,0.147,0.537,128.077,213053.0
0.501,0.685,-8.301,0.338,0.00566,0.391,0.281,82.195,186749.0
0.715,0.706,-4.423,0.195,0.496,0.106,0.522,179.997,189840.0
0.536,0.486,-11.067,0.0346,0.244,0.12,0.0968,131.988,257573.0
0.838,0.545,-6.713,0.0706,0.208,0.103,0.631,114.998,220590.0
0.599,0.448,-6.312,0.0232,0.163,0.106,0.168,95.05,263400.0
0.762,0.77,-2.758,0.223,0.138,0.15,0.631,177.998,201181.0
0.69,0.636,-6.028,0.0457,0.0203,0.147,0.8,96.0,204285.0
0.481,0.529,-9.246,0.0407,0.353,0.184,0.348,91.003,258520.0
0.487,0.789,-3.69,0.044,0.00947,0.189,0.0564,150.007,270715.0
0.7140000000000001,0.338,-14.913,0.947,0.411,0.221,0.698,112.891,125133.0
0.66,0.7120000000000001,-4.606,0.0341,0.211,0.307,0.536,112.046,185181.0
0.919,0.624,-6.311,0.216,0.418,0.174,0.508,95.017,218253.0
0.852,0.635,-5.428999999999999,0.309,0.101,0.107,0.255,136.028,91765.0
0.56,0.619,-3.013,0.0405,0.385,0.247,0.561,77.881,222253.0
0.353,0.755,-6.276,0.733,0.0822,0.39,0.437,191.153,193680.0
0.7240000000000001,0.239,-15.107,0.0472,0.66,0.114,0.357,104.994,164624.0
0.819,0.654,-6.665,0.136,0.517,0.0996,0.455,133.503,188563.0
0.764,0.475,-12.618,0.114,0.345,0.14,0.34,129.974,243270.0
0.715,0.411,-14.068,0.946,0.792,0.517,0.875,118.541,89827.0
0.662,0.622,-11.201,0.0616,0.00449,0.103,0.851,107.752,175491.0
0.745,0.685,-5.7,0.0313,0.53,0.176,0.437,121.977,363934.0
0.7120000000000001,0.8740000000000001,-6.478,0.0369,0.0356,0.7090000000000001,0.69,121.998,275733.0
0.798,0.539,-6.351,0.0421,0.199,0.165,0.394,136.949,202547.0
0.855,0.574,-7.342,0.304,0.123,0.0608,0.596,92.037,130427.0
0.794,0.728,-6.759,0.114,0.121,0.227,0.36,105.024,183067.0
0.34,0.0642,-23.697,0.0407,0.975,0.144,0.5670000000000001,146.58100000000005,343347.0
0.525,0.924,-5.465,0.362,0.11,0.177,0.539,96.783,168250.0
0.58,0.411,-10.341,0.0423,0.0429,0.111,0.143,160.06,246518.0
0.482,0.833,-5.611,0.0449,0.000346,0.365,0.74,148.039,212293.0
0.746,0.764,-5.066,0.0423,0.00116,0.0867,0.518,137.98,173893.0
0.377,0.0634,-17.613,0.0461,0.976,0.0616,0.0396,78.937,277160.0
0.878,0.535,-7.6110000000000015,0.0344,0.481,0.243,0.973,134.563,45340.0
0.866,0.51,-9.451,0.0918,0.0287,0.0916,0.0578,123.005,424000.0
0.725,0.556,-13.712,0.7929999999999999,0.551,0.161,0.405,118.077,30450.0
0.754,0.804,-3.177,0.0853,0.00332,0.0329,0.818,119.968,203867.0
0.419,0.655,-6.679,0.247,0.0571,0.0962,0.353,76.835,215297.0
0.769,0.349,-12.444,0.041,0.0885,0.0891,0.3,127.972,366992.0
0.5670000000000001,0.494,-9.174,0.046,0.0815,0.103,0.513,170.548,232766.0
0.632,0.826,-3.514,0.0995,0.00529,0.245,0.404,110.087,244160.0
0.586,0.525,-8.968,0.498,0.0705,0.0729,0.491,126.51,222467.0
0.608,0.789,-8.695,0.163,0.031,0.219,0.499,145.98,114913.0
0.505,0.0813,-23.864,0.0428,0.975,0.122,0.71,107.981,47733.0
0.709,0.824,-8.824,0.0453,0.207,0.0888,0.867,118.814,291293.0
0.651,0.708,-4.791,0.0376,0.582,0.0796,0.558,119.964,202920.0
0.272,0.187,-27.479,0.104,0.8240000000000001,0.314,0.0333,131.93200000000002,48510.0
0.731,0.572,-7.889,0.0445,0.105,0.133,0.947,154.038,218573.0
0.715,0.635,-6.591,0.0791,0.127,0.0862,0.39,112.887,198635.0
0.68,0.741,-5.055,0.0357,0.347,0.117,0.635,127.024,229400.0
0.418,0.724,-3.724,0.0964,0.213,0.112,0.604,78.521,238320.0
0.6829999999999999,0.982,0.527,0.158,0.0229,0.308,0.161,100.041,177000.0
0.458,0.452,-9.299,0.047,0.342,0.0703,0.316,86.318,269680.0
0.614,0.66,-2.848,0.0441,0.19,0.211,0.452,145.01,245267.0
0.621,0.708,-5.084,0.0444,0.00961,0.311,0.455,100.025,215787.0
0.674,0.506,-10.532,0.0434,0.173,0.0866,0.183,145.965,259333.0
0.8270000000000001,0.7020000000000001,-4.623,0.112,0.0618,0.0483,0.585,137.036,214456.0
0.8009999999999999,0.777,-4.099,0.209,0.0995,0.131,0.71,87.98299999999998,232973.0
0.335,0.513,-9.889,0.0515,0.659,0.0868,0.464,82.40799999999999,183133.0
0.605,0.83,-6.707000000000002,0.0895,0.0229,0.159,0.451,127.983,246800.0
0.936,0.523,-6.71,0.0597,0.239,0.117,0.699,119.889,124056.0
0.731,0.772,-4.559,0.0258,0.0407,0.449,0.928,110.04,255480.0
0.74,0.488,-7.664,0.27,0.234,0.241,0.584,149.042,120133.0
0.821,0.517,-10.425999999999998,0.0443,0.0731,0.218,0.218,119.926,189000.0
0.654,0.726,-3.803,0.0401,0.0311,0.0618,0.728,103.987,211960.0
0.364,0.138,-13.703,0.0352,0.988,0.106,0.4,88.024,71400.0
0.578,0.825,-4.693,0.0331,0.312,0.0912,0.654,93.035,213453.0
0.5,0.9,-3.577,0.117,0.205,0.694,0.675,162.249,185453.0
0.785,0.205,-16.406,0.0914,0.00258,0.0686,0.191,107.996,204498.0
0.606,0.446,-14.376,0.953,0.903,0.403,0.6509999999999999,68.058,117010.0
0.566,0.755,-5.526,0.0368,0.0338,0.315,0.445,101.006,264493.0
0.731,0.845,-5.352,0.132,0.0132,0.0782,0.484,101.085,239722.0
0.477,0.637,-5.386,0.109,0.00487,0.284,0.555,198.12,253453.0
0.607,0.183,-14.284,0.0336,0.883,0.116,0.277,124.053,193790.0
0.581,0.767,-6.28,0.0406,0.157,0.278,0.832,152.011,222613.0
0.639,0.916,-3.614,0.211,0.416,0.53,0.511,93.939,209693.0
0.425,0.543,-5.179,0.0284,0.61,0.313,0.316,136.538,232853.0
0.829,0.539,-7.359,0.208,0.136,0.103,0.388,99.96,149547.0
0.565,0.44,-14.77,0.0287,0.95,0.109,0.233,103.598,187000.0
0.735,0.47,-9.405,0.1,0.266,0.32,0.897,87.971,192621.0
0.77,0.767,-6.978,0.0335,0.00737,0.0716,0.486,119.995,271987.0
0.8,0.56,-4.818,0.261,0.057,0.134,0.45,163.071,200221.0
0.741,0.8740000000000001,-3.902,0.0799,0.298,0.355,0.862,89.955,162512.0
0.883,0.6,-7.188,0.37,0.114,0.0931,0.691,113.903,156430.0
0.64,0.648,-8.113,0.187,0.124,0.0802,0.548,92.977,197867.0
0.628,0.416,-15.01,0.884,0.725,0.348,0.677,68.793,94364.0
0.738,0.804,-3.851,0.0621,0.332,0.279,0.949,174.943,190213.0
0.686,0.541,-6.643,0.0356,0.0971,0.423,0.237,96.965,189613.0
0.7959999999999999,0.5379999999999999,-9.475,0.0696,0.0071,0.102,0.231,122.017,384001.0
0.47,0.215,-15.845999999999998,0.044,0.949,0.102,0.365,132.188,63493.0
0.503,0.79,-4.393,0.166,0.63,0.154,0.961,151.446,116000.0
0.613,0.986,-2.628,0.0538,0.148,0.093,0.454,126.007,203840.0
0.7959999999999999,0.843,-5.675,0.3,0.187,0.3229999999999999,0.517,93.985,217021.0
0.685,0.6679999999999999,-6.528,0.11,0.0017399999999999,0.261,0.7190000000000001,150.109,185844.0
0.755,0.726,-5.158,0.0342,0.0573,0.102,0.649,106.812,275841.0
0.405,0.371,-7.187,0.0291,0.773,0.109,0.412,143.374,204173.0
0.789,0.555,-5.9,0.041,0.026,0.215,0.713,93.229,223405.0
0.799,0.468,-15.547,0.0734,0.0231,0.084,0.488,129.961,125543.0
0.875,0.673,-4.184,0.0932,0.135,0.292,0.231,130.0,222600.0
0.852,0.506,-13.625,0.283,0.0295,0.114,0.5429999999999999,74.993,156800.0
0.267,0.812,-5.665,0.175,0.0388,0.453,0.38,163.87099999999995,294360.0
0.59,0.618,-5.756,0.334,0.0127,0.244,0.153,96.459,252729.0
0.613,0.624,-6.66,0.206,0.496,0.283,0.804,62.948,167917.0
0.485,0.306,-8.431,0.0409,0.794,0.122,0.224,203.729,207267.0
0.628,0.456,-12.231,0.961,0.289,0.293,0.634,172.049,140908.0
0.778,0.37,-14.069,0.473,0.1369999999999999,0.0872,0.5870000000000001,171.938,148947.0
0.696,0.376,-11.348,0.0445,0.303,0.1,0.6579999999999999,135.018,60513.0
0.7020000000000001,0.778,-3.133,0.146,0.204,0.103,0.8,170.081,188973.0
0.659,0.736,-8.988999999999997,0.599,0.479,0.293,0.5529999999999999,55.414,84973.0
0.649,0.15,-16.515,0.0352,0.628,0.132,0.207,140.143,182000.0
0.825,0.572,-6.067,0.0864,0.0079,0.113,0.568,141.991,175954.0
0.6459999999999999,0.257,-17.754,0.964,0.5,0.32,0.532,157.075,188319.0
0.596,0.834,-4.308,0.0474,0.0563,0.0866,0.618,116.0,205200.0
0.559,0.33,-8.251,0.0285,0.892,0.0975,0.285,135.109,285040.0
0.894,0.511,-4.768,0.42,0.0251,0.14,0.568,120.08,176632.0
0.836,0.817,-5.672,0.0677,0.00968,0.114,0.647,112.007,230627.0
0.703,0.703,-4.672,0.133,0.605,0.12,0.697,76.017,183783.0
0.376,0.821,-3.974,0.104,0.0785,0.0823,0.331,120.462,199453.0
0.454,0.888,-4.746,0.21,0.0593,0.5539999999999999,0.483,82.617,196647.0
0.738,0.846,-5.657,0.0401,0.139,0.108,0.89,94.054,210625.0
0.8270000000000001,0.452,-13.133,0.318,0.329,0.243,0.8240000000000001,140.071,175700.0
0.5770000000000001,0.4970000000000001,-13.667,0.925,0.601,0.857,0.6729999999999999,94.867,108469.0
0.223,0.95,-7.88,0.046,0.0008759999999999,0.202,0.384,141.964,242987.0
0.521,0.849,-3.238,0.318,0.168,0.289,0.431,122.852,235987.0
0.86,0.758,-5.16,0.0695,0.021,0.344,0.453,97.014,172127.0
0.263,0.74,-6.312,0.065,0.825,0.0978,0.599,125.31,177653.0
0.821,0.61,-6.22,0.0959,0.0247,0.185,0.47,110.973,192936.0
0.432,0.656,-4.669,0.428,0.0488,0.256,0.66,199.232,167693.0
0.511,0.812,-4.763,0.0464,0.0496,0.0829,0.692,81.992,187760.0
0.778,0.654,-8.096,0.268,0.0186,0.0796,0.433,137.922,307826.0
0.737,0.723,-5.834,0.261,0.0864,0.522,0.555,148.113,241613.0
0.127,0.158,-23.06,0.0352,0.97,0.118,0.0383,94.869,515627.0
0.836,0.544,-5.975,0.0943,0.0403,0.0824,0.51,97.028,217947.0
0.872,0.719,-8.663,0.235,0.0121,0.246,0.32,101.967,200803.0
0.554,0.743,-6.016,0.0287,0.0251,0.359,0.673,72.997,205733.0
0.6859999999999999,0.826,-5.888,0.032,0.0734,0.105,0.334,110.012,317440.0
0.75,0.8059999999999999,-8.05,0.0471,0.00388,0.11,0.706,110.869,393573.0
0.596,0.484,-10.454,0.203,0.354,0.0976,0.206,97.139,138600.0
0.505,0.0663,-25.901,0.0353,0.171,0.118,0.386,159.983,180000.0
0.487,0.937,-3.123,0.11,0.071,0.236,0.445,164.996,206507.0
0.234,0.248,-14.073,0.0353,0.00559,0.0591,0.296,131.218,227533.0
0.76,0.479,-5.574,0.0466,0.556,0.0703,0.913,89.911,158040.0
0.7,0.23,-17.042,0.959,0.455,0.173,0.4970000000000001,86.238,215105.0
0.258,0.677,-19.295,0.0911,0.00346,0.495,0.0935,105.48,195448.0
0.6,0.599,-6.102,0.0276,0.401,0.102,0.496,99.05,224160.0
0.72,0.706,-4.719,0.0473,0.0684,0.166,0.62,133.002,187436.0
0.765,0.629,-8.537,0.092,0.0197,0.112,0.601,125.016,595506.0
0.646,0.899,-2.232,0.298,0.0337,0.232,0.685,164.119,219507.0
0.834,0.663,-6.143,0.133,0.235,0.372,0.774,121.876,146523.0
0.667,0.614,-4.995,0.0314,0.0663,0.111,0.161,113.979,214533.0
0.8009999999999999,0.6940000000000001,-6.523,0.0901,0.0344,0.486,0.743,92.005,164507.0
0.736,0.622,-4.653,0.133,0.0235,0.151,0.506,191.971,192779.0
0.797,0.573,-7.85,0.319,0.159,0.144,0.445,124.995,206629.0
0.359,0.777,-11.267,0.0517,0.326,0.081,0.1689999999999999,118.366,383226.0
0.841,0.522,-5.963,0.049,0.0168,0.188,0.616,99.059,264947.0
0.847,0.459,-15.355,0.123,0.624,0.129,0.568,118.989,138292.0
0.603,0.376,-9.77,0.0288,0.807,0.108,0.538,139.995,224573.0
0.479,0.606,-6.424,0.0676,0.0241,0.33,0.626,88.573,237987.0
0.515,0.974,-4.771,0.0469,0.000425,0.272,0.182,122.538,201722.0
0.799,0.301,-11.361,0.185,0.195,0.0816,0.511,100.026,186587.0
0.706,0.883,-5.084,0.131,0.373,0.127,0.905,156.004,220241.0
0.396,0.455,-18.12,0.0409,0.000739,0.108,0.181,129.899,115174.0
0.594,0.722,-8.773,0.0414,0.0073,0.0685,0.971,148.031,238282.0
0.629,0.236,-16.662,0.0685,0.106,0.0979,0.5710000000000001,90.014,151406.0
0.667,0.613,-5.353,0.0344,0.403,0.115,0.47,91.024,194453.0
0.423,0.202,-13.959,0.0312,0.912,0.151,0.481,140.123,231156.0
0.706,0.258,-21.769,0.949,0.436,0.14,0.605,129.411,283702.0
0.377,0.651,-5.437,0.0588,0.0197,0.174,0.0851,129.698,219742.0
0.69,0.7979999999999999,-10.217,0.0482,0.229,0.152,0.188,127.984,234375.0
0.66,0.451,-12.83,0.072,0.0151,0.174,0.54,77.514,184712.0
0.558,0.522,-5.857,0.036,0.228,0.104,0.228,83.977,271813.0
0.7829999999999999,0.866,-4.151,0.145,0.00272,0.233,0.319,112.042,304288.0
0.694,0.685,-6.535,0.133,0.224,0.124,0.306,158.831,196180.0
0.635,0.847,-3.152,0.447,0.533,0.154,0.568,166.072,234650.0
0.747,0.834,-2.867,0.045,0.374,0.0586,0.687,128.005,215760.0
0.67,0.7879999999999999,-7.6179999999999986,0.339,0.153,0.775,0.454,143.601,327599.0
0.8220000000000001,0.621,-4.955,0.146,0.103,0.114,0.715,74.976,243288.0
0.733,0.412,-8.687,0.225,0.196,0.342,0.179,114.413,275840.0
0.713,0.462,-10.027,0.123,0.192,0.105,0.0595,133.054,212947.0
0.792,0.717,-4.759,0.0393,0.0927,0.226,0.466,121.985,195547.0
0.298,0.347,-7.432,0.0291,0.56,0.301,0.179,77.24600000000002,52333.0
0.53,0.8370000000000001,-3.369,0.081,0.0755,0.46,0.289,127.994,188941.0
0.608,0.665,-8.529,0.0466,0.802,0.128,0.7609999999999999,126.079,352248.0
0.725,0.437,-9.602,0.0575,0.593,0.0842,0.759,83.985,184080.0
0.795,0.783,-4.271,0.0432,0.361,0.437,0.8,92.016,266087.0
0.478,0.7659999999999999,-10.937,0.628,0.527,0.848,0.536,73.25,324790.0
0.502,0.786,-4.378,0.317,0.255,0.65,0.739,169.021,243491.0
0.189,0.0521,-31.739,0.0448,0.7829999999999999,0.0697,0.0347,119.984,149278.0
0.552,0.893,-4.593,0.0383,0.0158,0.105,0.777,163.948,189467.0
0.624,0.836,-5.332000000000002,0.14,0.37,0.0772,0.882,67.817,779347.0
0.825,0.378,-14.328,0.107,0.564,0.0955,0.398,120.014,168000.0
0.693,0.705,-5.747,0.0665,0.0228,0.202,0.45,131.951,237947.0
0.833,0.751,-7.117,0.0854,0.0113,0.0235,0.716,98.041,206813.0
0.6829999999999999,0.6709999999999999,-10.53,0.956,0.249,0.508,0.471,80.563,91067.0
0.276,0.715,-5.356,0.0432,0.00552,0.201,0.173,137.028,230760.0
0.739,0.926,-3.927,0.0725,0.00298,0.108,0.718,116.03,247213.0
0.515,0.865,-4.065,0.161,0.0251,0.971,0.372,158.053,260519.0
0.658,0.634,-5.797,0.0413,0.0106,0.132,0.29,139.98,170813.0
0.772,0.639,-7.119,0.467,0.15,0.0698,0.261,168.112,166560.0
0.5,0.767,-4.105,0.403,0.162,0.385,0.58,159.477,202443.0
0.637,0.416,-7.595,0.0269,0.434,0.139,0.588,145.922,226760.0
0.618,0.748,-6.301,0.0315,0.0381,0.295,0.3670000000000001,102.052,215222.0
0.564,0.7340000000000001,-7.148,0.0266,7.58e-05,0.256,0.932,109.97,198565.0
0.413,0.0102,-27.836,0.034,0.992,0.107,0.054,81.563,209072.0
0.828,0.565,-7.582000000000002,0.354,0.0683,0.139,0.491,102.492,142081.0
0.534,0.904,-3.315,0.0369,0.129,0.128,0.96,202.899,220160.0
0.598,0.724,-7.226,0.0344,0.00667,0.0839,0.299,137.116,244587.0
0.747,0.861,-5.251,0.0514,0.113,0.026,0.859,103.966,190240.0
0.761,0.413,-8.104,0.195,0.019,0.0829,0.595,141.056,246213.0
0.61,0.893,-3.681,0.0921,0.154,0.021,0.673,104.031,296520.0
0.913,0.608,-6.839,0.234,0.0671,0.533,0.578,97.063,149569.0
0.639,0.335,-13.698,0.0347,0.919,0.0881,0.257,114.404,267534.0
0.826,0.691,-6.557,0.129,0.000541,0.157,0.603,162.966,178240.0
0.456,0.285,-10.755,0.0979,0.814,0.307,0.0809,104.89,210005.0
0.707,0.222,-11.716,0.0329,0.788,0.205,0.556,110.095,219640.0
0.701,0.653,-13.834,0.0594,0.0844,0.129,0.531,94.978,264704.0
0.763,0.385,-15.880999999999998,0.247,0.0183,0.311,0.597,89.98100000000002,241731.0
0.376,0.114,-16.174,0.0347,0.969,0.0973,0.329,91.851,206704.0
0.795,0.51,-13.082,0.0848,0.0897,0.0748,0.178,128.018,319925.0
0.761,0.899,-3.09,0.183,0.0135,0.0719,0.673,95.027,217587.0
0.787,0.477,-7.837,0.199,0.768,0.104,0.476,80.506,234783.0
0.56,0.247,-17.899,0.1689999999999999,0.939,0.301,0.219,110.11,60773.0
0.558,0.719,-5.603,0.0419,0.101,0.212,0.483,158.031,243707.0
0.4270000000000001,0.341,-9.433,0.062,0.7440000000000001,0.12,0.194,133.398,194171.0
0.765,0.667,-6.2,0.276,0.469,0.0763,0.7959999999999999,79.979,278800.0
0.964,0.398,-8.981,0.0795,0.00151,0.101,0.563,105.012,178405.0
0.655,0.0203,-31.457,0.276,0.972,0.181,0.241,117.113,87467.0
0.544,0.435,-12.55,0.0268,0.0932,0.0799,0.39,65.013,397714.0
0.58,0.846,-2.876,0.0573,0.00537,0.145,0.366,129.998,240000.0
0.743,0.72,-3.753,0.124,0.192,0.109,0.519,163.99,209423.0
0.584,0.8270000000000001,-7.4929999999999986,0.163,0.121,0.0759,0.545,130.11700000000002,231308.0
0.802,0.591,-4.895,0.225,0.0104,0.196,0.309,139.864,157712.0
0.736,0.823,-4.231,0.0675,0.00358,0.33,0.442,124.954,226227.0
0.693,0.466,-18.365,0.564,0.0168,0.17,0.532,205.034,206602.0
0.943,0.664,-5.952,0.106,0.235,0.112,0.93,120.051,156893.0
0.719,0.674,-5.122,0.0681,0.0879,0.112,0.843,125.98,215042.0
0.764,0.567,-8.585,0.0609,0.0126,0.257,0.428,89.988,198907.0
0.7659999999999999,0.79,-6.652,0.233,0.00636,0.0819999999999999,0.397,117.025,298095.0
0.633,0.951,-3.3960000000000004,0.0508,7.03e-05,0.326,0.621,96.999,255071.0
0.846,0.711,-7.939,0.061,0.496,0.247,0.883,120.013,197840.0
0.547,0.605,-6.755,0.0415,0.42,0.125,0.364,121.953,254950.0
0.572,0.663,-5.418,0.0274,0.221,0.291,0.455,140.253,232973.0
0.906,0.474,-6.124,0.194,0.0311,0.286,0.656,106.976,194607.0
0.82,0.151,-17.522000000000002,0.177,0.0224,0.117,0.468,127.928,97567.0
0.691,0.322,-12.753,0.248,0.393,0.111,0.185,77.485,153306.0
0.652,0.678,-6.183,0.0541,0.183,0.106,0.28,72.989,263014.0
0.807,0.659,-6.92,0.332,0.0224,0.309,0.438,82.465,168727.0
0.432,0.657,-5.12,0.0304,0.317,0.0893,0.259,142.528,227613.0
0.703,0.284,-8.017999999999999,0.0336,0.36,0.0998,0.453,109.977,179591.0
0.407,0.133,-14.804,0.0619,0.987,0.118,0.151,126.813,134000.0
0.569,0.841,-4.5310000000000015,0.147,0.146,0.154,0.473,124.142,229707.0
0.589,0.694,-4.847,0.0706,0.112,0.0274,0.452,105.993,287973.0
0.703,0.26,-16.936,0.959,0.32,0.195,0.252,133.389,248198.0
0.826,0.318,-12.391,0.0574,0.493,0.11,0.138,103.002,245787.0
0.677,0.596,-9.312,0.561,0.5329999999999999,0.7879999999999999,0.489,124.924,110760.0
0.585,0.7609999999999999,-9.652,0.261,0.203,0.0507,0.514,120.984,319339.0
0.394,0.855,-12.17,0.0318,0.00225,0.238,0.916,74.969,105703.0
0.752,0.365,-10.872,0.216,0.0472,0.135,0.048,95.013,232620.0
0.903,0.581,-4.797,0.0686,0.0303,0.102,0.264,139.998,281298.0
0.504,0.957,-5.39,0.0334,4.96e-05,0.0848,0.283,139.381,215360.0
0.7090000000000001,0.8029999999999999,-5.29,0.0583,0.13,0.112,0.958,149.999,360000.0
0.7090000000000001,0.134,-20.034,0.944,0.7070000000000001,0.253,0.298,103.183,136680.0
0.787,0.713,-5.252,0.401,0.0849,0.717,0.762,175.041,148759.0
0.73,0.863,-5.711,0.0345,0.126,0.296,0.952,101.978,156387.0
0.511,0.998,-2.116,0.172,8.740000000000001e-05,0.2,0.0394,129.901,234000.0
0.6859999999999999,0.596,-8.203,0.0675,0.00287,0.103,0.109,129.997,402581.0
0.725,0.476,-9.485,0.032,0.8029999999999999,0.0952,0.279,89.99799999999998,283632.0
0.47,0.778,-5.992,0.037,0.0295,0.354,0.448,152.005,252867.0
0.591,0.1369999999999999,-19.497,0.631,0.515,0.366,0.535,94.899,129160.0
0.934,0.304,-13.208,0.36,0.0447,0.107,0.608,129.985,106923.0
0.65,0.911,-5.2010000000000005,0.0539,0.0257,0.166,0.615,116.883,198320.0
0.759,0.429,-12.774,0.0705,0.0676,0.106,0.0747,124.994,382669.0
0.772,0.65,-5.202,0.0306,0.107,0.0905,0.262,125.082,222200.0
0.669,0.747,-7.108,0.0428,0.141,0.185,0.483,122.531,242440.0
0.7979999999999999,0.569,-7.155,0.16,0.00632,0.0697,0.79,154.97899999999996,161423.0
0.452,0.563,-6.607,0.0272,0.144,0.143,0.209,137.715,267653.0
0.7240000000000001,0.6809999999999999,-5.982,0.228,0.0877,0.107,0.662,129.971,204000.0
0.625,0.524,-12.425999999999998,0.556,0.524,0.38,0.585,84.036,170893.0
0.69,0.45,-11.867,0.927,0.5770000000000001,0.7659999999999999,0.6609999999999999,101.94,116213.0
0.89,0.664,-6.625,0.106,0.00487,0.257,0.467,93.007,247733.0
0.183,0.0599,-25.436,0.042,0.361,0.125,0.0384,76.844,115587.0
0.488,0.637,-7.63,0.0401,0.265,0.106,0.23,88.865,208720.0
0.855,0.557,-11.188,0.166,0.0019,0.0862,0.7859999999999999,131.05700000000002,139200.0
0.7140000000000001,0.622,-5.007,0.092,0.216,0.288,0.821,163.025,235080.0
0.753,0.657,-3.061,0.0449,0.171,0.112,0.437,107.01,184732.0
0.713,0.316,-17.154,0.953,0.653,0.163,0.384,111.614,171539.0
0.7020000000000001,0.338,-13.955,0.84,0.975,0.179,0.611,101.077,33720.0
0.81,0.738,-6.624,0.107,0.8059999999999999,0.0903,0.633,130.019,193125.0
0.513,0.661,-6.419,0.24,0.161,0.246,0.179,94.791,209213.0
0.692,0.908,-5.364,0.0677,0.0251,0.0933,0.513,124.042,250387.0
0.476,0.952,-3.783,0.041,0.0981,0.438,0.849,170.062,184707.0
0.379,0.972,-4.559,0.0408,0.00133,0.0431,0.267,137.987,207539.0
0.501,0.583,-11.745,0.0303,0.000392,0.109,0.945,85.38600000000002,260920.0
0.5760000000000001,0.904,-3.721,0.461,0.0709,0.0829,0.5329999999999999,179.637,186427.0
0.604,0.787,-3.674,0.103,0.0679,0.127,0.301,126.062,245040.0
0.809,0.546,-5.38,0.135,0.136,0.0707,0.7759999999999999,104.96,220250.0
0.543,0.73,-6.086,0.0384,0.00631,0.213,0.267,150.187,275387.0
0.78,0.808,-5.175,0.484,0.112,0.329,0.642,79.982,216029.0
0.219,0.117,-14.12,0.0368,0.976,0.101,0.0468,108.979,138547.0
0.5479999999999999,0.738,-12.48,0.927,0.324,0.489,0.36,82.804,288240.0
0.75,0.7559999999999999,-5.973,0.0414,0.000149,0.0943,0.456,125.998,408201.0
0.6679999999999999,0.57,-14.759,0.935,0.648,0.8320000000000001,0.565,95.463,100680.0
0.715,0.622,-5.102,0.046,0.163,0.0948,0.808,80.015,195053.0
0.345,0.0031,-23.176,0.0504,0.965,0.129,0.348,133.996,274780.0
0.346,0.426,-19.133,0.0395,0.328,0.126,0.618,159.984,111700.0
0.445,0.506,-8.191,0.0306,0.309,0.454,0.623,135.826,541654.0
0.774,0.473,-5.122,0.0569,0.221,0.222,0.416,97.953,177253.0
0.38,0.454,-10.271,0.0362,0.755,0.263,0.288,77.592,112013.0
0.569,0.843,-5.046,0.0914,0.0291,0.0737,0.5920000000000001,148.116,201067.0
0.87,0.35,-6.082,0.277,0.00661,0.108,0.175,74.963,168347.0
0.713,0.605,-7.487,0.107,0.497,0.115,0.432,142.025,175756.0
0.5820000000000001,0.941,-4.343,0.0372,0.47,0.314,0.866,103.454,612258.0
0.541,0.775,-7.059,0.272,0.12,0.208,0.708,172.50400000000005,295036.0
0.6609999999999999,0.8170000000000001,-5.495,0.0311,0.762,0.0776,0.907,91.158,227436.0
0.853,0.94,-3.1,0.0717,0.00545,0.0439,0.447,124.005,228387.0
0.712,0.564,-6.527,0.047,0.0266,0.0874,0.411,95.95,207747.0
0.298,0.38,-8.426,0.0287,0.778,0.11,0.152,75.602,285634.0
0.597,0.733,-6.017,0.41,0.134,0.159,0.639,171.016,214035.0
0.596,0.5329999999999999,-10.168,0.0637,0.946,0.135,0.899,171.08700000000005,140933.0
0.245,0.394,-9.887,0.0374,0.423,0.093,0.148,115.233,190173.0
0.723,0.777,-3.503,0.108,0.0426,0.0451,0.961,91.017,243413.0
0.77,0.607,-14.104,0.105,0.0149,0.0754,0.43,140.003,307023.0
0.49,0.798,-3.66,0.0489,0.0137,0.0627,0.479,149.109,198733.0
0.689,0.816,-3.951,0.178,0.019,0.181,0.775,127.958,244547.0
0.688,0.455,-8.632,0.199,0.186,0.0794,0.557,87.865,132279.0
0.499,0.462,-5.308,0.0312,0.801,0.0946,0.599,127.698,157710.0
0.551,0.636,-6.798,0.054,0.0837,0.112,0.148,174.065,168276.0
0.917,0.389,-8.942,0.207,0.00238,0.105,0.498,139.999,183554.0
0.664,0.667,-5.941,0.154,0.64,0.0753,0.381,180.064,227533.0
0.5760000000000001,0.452,-12.32,0.6,0.72,0.144,0.62,88.499,251320.0
0.709,0.949,-4.155,0.0509,0.00296,0.26,0.398,128.966,209700.0
